sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X59520200067;RETAINER;;0.632 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402203;271;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200098;RETAINER;;99.500 g EN10029;import;qa_ok_importar_found;true;1;16V4000M73;1402067;257;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200123;VENT LINE;;90,500 g SB;import;qa_ok_importar_found;true;1;12V4000M53;1201981;240;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200129;COOLANT LINE;;810,000 g;import;qa_ok_importar_found;true;1;12V4000M53;1202035;243;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200131;VENT LINE TO DISTRIBUTOR PCE;;313,100 gSB;import;qa_ok_importar_found;true;1;12V4000M53;1201937;239;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200132;VENT LINE;;0.233 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201892;238;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520200139;VENT LINE;;215,000 gSB;import;qa_ok_importar_found;true;1;12V4000M53;1201908;239;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520300009;RESTRICTOR;;189.700 g;import;qa_ok_importar_found;true;1;16V4000M73;1402424;289;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520300012;DISTRIBUTOR;;2.210 kg;import;qa_ok_importar_found;true;1;16V4000M73;1402212;271;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520300014;DISTRIBUTOR;;2,200 kg;import;qa_ok_importar_found;true;1;12V4000M53;1201903;239;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520400008/87;PLATE-CORE HEAT EXCH FOR 16V;;78.47 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1411867;1340;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520800007;THREADED BUSHING;M 18 X 1,5;73,000 g M 18 X 1,5;import;qa_ok_importar_found;true;1;12V4000M53;1202322;278;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59520800013;COOLANT LINE;;1.300 kg SB;import;qa_ok_importar_found;true;1;16V4000M73;1402497;298;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59525100019;STEEL-SPRING COUPLG;;;import;qa_ok_importar_found;true;2;16V4000M73L;1502056, 1505263;291, 777;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59525100020;STEEL-SPRING COUPLG W. BEARING HOUSING;;;import;qa_ok_importar_found;true;2;16V4000M73L;1507746, 1510235;1121, 1456;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200078;DRIVE FLANGE;;;import;qa_ok_importar_found;true;4;16V4000M73L;1502156, 1505297, 1510665, 1510686;312, 791, 1519, 1529;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200133;AUXILIARY PTI;;;import;qa_ok_importar_found;true;4;16V4000M73L;1502157, 1505298, 1510667, 1510688;312, 791, 1519, 1529;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200172;MARINE GEARBOX;;WEISSALUMINIUM;import;qa_ok_importar_found;true;2;16V4000M73L;1502147, 1510656;310, 1517;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200173;MARINE GEARBOX;;WEIßALUMINIUM;import;qa_ok_importar_found;true;2;16V4000M73L;1505289, 1510678;789, 1527;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200174;MARINE GEARBOX;;WEIßALUMINIUM;import;qa_ok_importar_found;true;2;16V4000M73L;1507787, 1510695;1133, 1536;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200175;MARINE GEARBOX;;WEIßALUMINIUM;import;qa_ok_importar_found;true;2;16V4000M73L;1510276, 1510706;1468, 1544;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200176;MARINE GEARBOX;3090 008 002;;import;qa_ok_importar_found;true;2;16V4000M73L;1502149, 1510658;311, 1518;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200177;MARINE GEARBOX;3090 007 002;;import;qa_ok_importar_found;true;2;16V4000M73L;1505290, 1510679;790, 1528;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200178;MARINE GEARBOX;3106 004 002;;import;qa_ok_importar_found;true;2;16V4000M73L;1507788, 1510696;1134, 1537;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200179;MARINE GEARBOX;3106 003 002;;import;qa_ok_importar_found;true;2;16V4000M73L;1510277, 1510707;1469, 1545;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200180;MARINE GEARBOX;;;import;qa_ok_importar_found;true;2;16V4000M73L;1502155, 1510664;312, 1519;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59534200181;MARINE GEARBOX;;;import;qa_ok_importar_found;true;2;16V4000M73L;1505296, 1510685;791, 1529;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550200003;RETAINER F. WIRING HARNESS;;2.76 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402939;332;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550200004;RETAINER BOTTOM;;1.655 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402795;329;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550200005;RETAINER BOTTOM;;1.66 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402803;329;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700007;RETAINER;H012/1;0.036 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402991;339;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700014;RETAINER F. WIRING HARNESS;HC274;0.072 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402848;330;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700016;RETAINER F. WIRING HARNESS;HC275;0.081 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402852;330;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700017;RETAINER F. WIRING HARNESS;HC276;0.145 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402877;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700018;RETAINER F. WIRING HARNESS;HC277;0.108 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402879;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700019;RETAINER F. WIRING HARNESS;HC278;0.14 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402885;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700020;RETAINER F. WIRING HARNESS;HC279;0.135 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402890;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700023;RETAINER F. WIRING HARNESS;HC280;0.142 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402893;331;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700025;RETAINER F. WIRING HARNESS;BC008;0.028 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202517;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700026;RETAINER F. WIRING HARNESS;BC009;0.023 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202444;304;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700027;RETAINER F. WIRING HARNESS;BC010;0.015 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202514;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59550700030;STRIP F. WIRING HARNESS;;1.435 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1402811;330;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100023;RETAINER;;6.625 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1401140;168;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100053;PIPE;;0,918 KG;import;qa_ok_importar_found;true;2;16V4000M73L;1507743, 1510232;1121, 1456;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100054;PIPE;;0,181 KG;import;qa_ok_importar_found;true;2;16V4000M73L;1507749, 1510238;1121, 1456;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100066;RETAINER;;0.466 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201881;238;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100070;RETAINER;;0.123 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202039;243;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100079;RETAINER;;190,300 g;import;qa_ok_importar_found;true;1;12V4000M53;1201917;239;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100095;RETAINER;;0.122 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201942;239;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100096;RETAINER;;1.35 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201562;213;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100097;RETAINER;;2.18 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201010;145;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100098;RETAINER;;0.864 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201540;213;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100099;RETAINER;;2.596 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201045;149;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100100;RETAINER;;850,000 g;import;qa_ok_importar_found;true;1;12V4000M53;1201043;149;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100101;RETAINER;;1.148 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201052;149;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100126;HOSE;;0.58 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400608;112;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100142;RETAINER;;3.42 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201055;149;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59599100145;HOSE;;0.394 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200791;114;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601100003;CRANKCASE;;2015.000 k EM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700059, 1703804, 1707544, 1711284, 1800061, 1803633;25, 421, 817, 1213, 1127, 1500;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800003;VENT HOUSING;;43.333 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700206, 1703950, 1707690, 1711430, 1800203, 1803774;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800006;PLUG-IN PIPE;;2.243 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700173, 1703918, 1707658, 1711398, 1800171, 1803742;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800007;GASKET;;0.04 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700208, 1703952, 1707692, 1711432, 1800205, 1803777;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800010;OIL LINE;;0.105 KGM;import;qa_ok_importar_found;true;12;20V4000M93, 20V4000M93L;1700188, 1700190, 1703932, 1703934, 1707672, 1707674, 1711412, 1711414, 1800185, 1800187, 1803756, 1803758;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":12,""count_ok_importar"":12,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800012;OIL LINE;;0.215 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700176, 1703920, 1707660, 1711400, 1800173, 1803744;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800027;VENT LINE;;1.059 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700250, 1703994, 1707734, 1711474, 1800247, 1803819;41, 437, 833, 1229, 1143, 1516;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800028;MANIFOLD;;0.57 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700162, 1703907, 1707647, 1711387, 1800160, 1803731;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800030;RETAINER;;1.249 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700267, 1704011, 1707751, 1711491, 1800263, 1803836;41, 437, 833, 1229, 1143, 1516;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800032;FLANGE;;0.194 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700243, 1703987, 1707727, 1711467, 1800240, 1803812;41, 437, 833, 1229, 1143, 1516;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800035;OIL LINE;;145.400 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700189, 1703933, 1707673, 1711413, 1800186, 1803757;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800036;RETAINER;;0.732 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700167, 1703912, 1707652, 1711392, 1800165, 1803736;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800039;RETAINER;;0.324 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700177, 1703921, 1707661, 1711401, 1800174, 1803745;40, 436, 832, 1228, 1142, 1515;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800044;OIL LINE;;140.000 g;import;qa_ok_importar_found;true;2;20V4000M93L;1800262, 1803835;1143, 1516;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59601800116;OIL LINE;;189.300 g;import;qa_ok_importar_found;true;4;20V4000M93;1700266, 1704010, 1707750, 1711490;41, 437, 833, 1229;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59603100002/24;CRANKSHAFT CCS ACCEPTANCE;;820.000 kg;import;qa_ok_importar_found;true;4;20V4000M93;1700352, 1704096, 1707836, 1711576;60, 456, 852, 1248;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59605500001;OIL LINE;;0.179 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701372, 1705112, 1708852, 1712599, 1801338, 1804944;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59605500002;OIL LINE;;0.179 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701370, 1705110, 1708850, 1712597, 1801336, 1804942;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200003;FUEL LINE TO FUEL FILTER;;1.005 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400669;116;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200004;FUEL LINE TO FUEL FILTER;;970.000 g;import;qa_ok_importar_found;true;1;16V4000M73;1400649;116;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200006;FUEL LINE TO FUEL FILTER;;0.103 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400680;116;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200017;FUEL LINE;;0.8 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400631;115;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200018;FUEL LINE;;0.784 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400648;116;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200020;FUEL LINE;;266.800 g SB EM;import;qa_ok_importar_found;true;1;16V4000M73;1400625;115;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200022;FUEL LINE;;0.354 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400673;116;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200023;FUEL LINE;;356.800 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700671, 1704417, 1708157, 1711897, 1800648, 1804220;116, 512, 908, 1304, 1216, 1589;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300010;PLUG-IN PIPE FOR FUEL FILTER;;0.137 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400723;123;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300027;MOUNTING PLATE;;1,800 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200825;122;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608600002;VALVE FOR FUEL;;0.654 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201753;228;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700001;LEAK-OFF FUEL LINE;;0.1 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400842;135;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700002;LEAK-OFF FUEL LINE;;0.066 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400843;135;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700003;LEAK-OFF FUEL LINE;;0.05 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400844;135;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700005;LEAK-OFF FUEL TANK;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800794, 1804400;1233, 1610;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700009;LEAK-OFF FUEL TANK;;1.346 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400836;135;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100005;THREADED BUSHING;M30X1,5 M22X1,5 SW36;0.078 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400923;141;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100006;COOLANT LINE LEFT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1801006, 1804612;1249, 1626;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100007;COOLANT LINE RIGHT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800945, 1804551;1246, 1623;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
