sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X00E50700336;;;3.665 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803325, 1807007;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700383;;;3.330 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803324, 1807006;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700386;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803326, 1807008;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700427;WIRING HARNE;;2,560 KG;pending_review;qa_pending_or_review_found;false;4;16V4000M73L;1502318, 1505355, 1507848, 1510337;337, 799, 1142, 1477;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700444;;;2,405 kg 75,000 g;pending_review;qa_pending_or_review_found;false;6;12V4000M53;1202834, 1202835, 1202844, 1205994, 1205995, 1206024;338, 701;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
X00E50700482;;;190.000 g;pending_review;qa_pending_or_review_found;false;5;20V4000M93;1703024, 1706764, 1710504, 1714247, 1714248;342, 738, 1134, 1530;"{""total_rows"":5,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":5,""count_review_action"":5,""count_other"":5}";pending_review;qa_pending_or_review_found
X00E50700628;;;;pending_review;qa_pending_or_review_found;false;4;12V4000M53;1202833, 1202845, 1205993, 1206025;338, 701;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700711;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703214, 1706954, 1710695, 1714436;352, 748, 1144, 1540;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700741;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703022, 1706762, 1710502, 1714245;342, 738, 1134, 1530;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700781;;;4.945 kg;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714249;1530;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50700858;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703023, 1706763, 1710503, 1714246;342, 738, 1134, 1530;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00010351/S0002;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602737;399;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00012916 001481004000;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900806, 1903248;132, 471;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00013978;TERMINAL FOR CYLINDER HEAD Busin;;25.000 g;pending_review;qa_pending_or_review_found;false;6;16V4000M73, 20V4000M93L;1402778, 1405947, 1409125, 1412328, 1803482, 1807164;326, 680, 1035, 1389, 1473, 1857;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
X00014469 0095316480;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M70;1905016;739;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00026992;HP ACCUMULATOR DOUBLE-WA LLED, LEFT;;26.400 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800544, 1804114;1203, 1576;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00026993;HP ACCUMULATOR DOUBLE -WALLED, RIGH B;;26.400 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800545, 1804115;1203, 1576;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00044892;PARTITION PLAT E;;7.660 kg;pending_review;qa_pending_or_review_found;false;10;16V4000M73, 16V4000M73L, 20V4000M93L;1402332, 1405501, 1408679, 1411878, 1501655, 1504862, 1507325, 1509813, 1802804, 1806463;279, 633, 988, 1342, 240, 726, 1071, 1407, 1404, 1784;"{""total_rows"":10,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":10,""count_review_action"":10,""count_other"":10}";pending_review;qa_pending_or_review_found
X5241890000;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802154, 1805813;1363, 1743;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52402400009;EQUIPMENT R;;201,000 kg;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900206, 1902646;49, 388;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52404100177;;;;pending_review;qa_pending_or_review_found;false;8;16V4000M73, 20V4000M93;1400481, 1403647, 1406818, 1409998, 1700466, 1704212, 1707955, 1711698;81, 435, 789, 1144, 78, 474, 870, 1266;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
X52418900008;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802143, 1805807;1363, 1743;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52450700024R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602295;318;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700025R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602332;319;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700026R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602389;320;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700027R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602333;319;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700028R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602334;319;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700029R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602297;318;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700030R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602298;318;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52450700032R;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602299;318;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52617300002;STARTER AIR RI;;24,540 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M70;1903731;536;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52710100028;EXHAUST TURBO CHARGER RIGHT SIDE;;;pending_review;qa_pending_or_review_found;false;2;16V4000M61;1300703, 1303614;121, 625;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52810100041B;;;;pending_review;qa_pending_or_review_found;false;7;20V4000M93;1700865, 1700935, 1700996, 1701057, 1704641, 1708399, 1712093;140, 147, 150, 153, 536, 932, 1328;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
X52812500014;GUIDE TUBE Business Por;;5.880 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801299, 1804905;1282, 1659;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X53566400071/30;GENSET GL ACCEPTANCE GENSET GL ACCEPTANCE 1 ss Portal Online Print 25-12-2023;;1000.000 k;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1807255;1872;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X59308300010;CONNECTING PIEC E Busin;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800671, 1804277;1222, 1599;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59410100113;THREADED SLE EVE;;369.000 g;pending_review;qa_pending_or_review_found;false;8;16V4000M73, 16V4000M73L;1402503, 1405672, 1408850, 1412051, 1501758, 1504965, 1507428, 1509916;298, 652, 1007, 1361, 250, 736, 1081, 1417;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
X59414100003;EXHAUST HOU SING;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801442, 1805048;1294, 1671;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59414100005;EXHAUST HOU SING F OR 1 CYLINDER;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801457, 1805063;1294, 1671;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59420200182D;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1205141;595;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X59510100008B;;;;pending_review;qa_pending_or_review_found;false;8;16V4000M73;1400870, 1400940, 1404067, 1404137, 1407255, 1407325, 1410436, 1410506;140, 147, 494, 501, 848, 855, 1203, 1210;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
X59510100035C;;;;pending_review;qa_pending_or_review_found;false;8;16V4000M73;1400872, 1400942, 1404069, 1404139, 1407257, 1407327, 1410438, 1410508;140, 147, 494, 501, 848, 855, 1203, 1210;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
X59602400008;EQUIPMENT R ACK;;208.000 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800320, 1803894;1153, 1526;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59610100058C;;;;pending_review;qa_pending_or_review_found;false;7;20V4000M93;1700867, 1700937, 1700998, 1701059, 1704643, 1708401, 1712095;140, 147, 150, 153, 536, 932, 1328;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
X59610100101T;;;;pending_review;qa_pending_or_review_found;false;15;16V4000M73, 20V4000M93;1400871, 1400941, 1404068, 1404138, 1407256, 1407326, 1410437, 1410507, 1700866, 1700936, 1700997, 1701058, 1704642, 1708400, 1712094;140, 147, 494, 501, 848, 855, 1203, 1210, 150, 153, 536, 932, 1328;"{""total_rows"":15,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":15,""count_review_action"":15,""count_other"":15}";pending_review;qa_pending_or_review_found
X59610100116;EXHAUST TURBOCHARGER RIGHT Busines;;93.400 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800809, 1804415;1235, 1612;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59612300023;RETAINER F/INTAKE AIR SYSTEM B;;349.400 g;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701171, 1704911, 1708651, 1712400, 1801137, 1804743;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
X59614300003;CARRIER HOUS ING;;40.000 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801517, 1805123;1297, 1674;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59634200024/30;GEARBOX GEARBOX 1 s Portal Online Print 25-12-2023;;6900.000 k;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803129, 1806811;1453, 1837;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP51566400025;SPARE PARTS KIT ss Portal Online Prin;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1807258;1873;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP52600600001M;;;;pending_review;qa_pending_or_review_found;false;3;16V4000M73;1401625, 1404803, 1407984;221, 575, 930;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
XP52618300035C;;;;pending_review;qa_pending_or_review_found;false;9;16V4000M73, 20V4000M93, 20V4000M93L;1401683, 1404852, 1408030, 1701854, 1705594, 1709334, 1713079, 1802015, 1805674;222, 576, 931, 238, 634, 1030, 1426, 1349, 1729;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
XP52699100138R;;;65.000 g;pending_review;qa_pending_or_review_found;false;9;16V4000M73, 20V4000M93, 20V4000M93L;1401682, 1404851, 1408029, 1701853, 1705593, 1709333, 1713078, 1802014, 1805673;222, 576, 931, 238, 634, 1030, 1426, 1349, 1729;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
XP52699100164;NON-RETURN V;"DN40/PN16; 5MB";;pending_review;qa_pending_or_review_found;false;2;16V4000M73L;1502079, 1510717;299, 1549;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP52700600009;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1401693, 1404863, 1408041, 1411217;224, 578, 933, 1287;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP52708800015G;;;145.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804246;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP52711400030;HEAT SHIELD Bu;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1401033, 1404202, 1407371, 1410548;152, 506, 860, 1215;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP52718300011S;;;;pending_review;qa_pending_or_review_found;false;3;16V4000M73;1401640, 1404809, 1407987;222, 576, 931;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
XP52814500041;EDGE PROTECTOR Busine;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801579, 1805185;1304, 1681;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP52818300006O;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701795, 1705535, 1709275, 1713021, 1802002, 1805661;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300008S;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701799, 1705538, 1709278, 1713024, 1802004, 1805663;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300009S;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701800, 1705539, 1709279, 1713025, 1801951, 1805610;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300010F;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701793, 1705533, 1709273, 1713019, 1801984, 1805643;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300011O;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701802, 1705541, 1709281, 1713027, 1801955, 1805613;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300012D;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701804, 1705543, 1709283, 1713029, 1801956, 1805615;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52818300022F;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701805, 1705544, 1709284, 1713030;237, 633, 1029, 1425;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP52818300023M;;;;pending_review;qa_pending_or_review_found;false;8;20V4000M93;1701792, 1701798, 1705532, 1705568, 1709272, 1709324, 1713017, 1713018;237, 633, 1029, 1425;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
XP52840500011;TENSION SPRIN;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93L;1803133, 1803134, 1806815, 1806816;1454, 1838;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP52840500014;VALVE ess Portal ess Portal;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803137, 1806819;1454, 1838;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP52899100081G;;;;pending_review;qa_pending_or_review_found;false;6;20V4000M93, 20V4000M93L;1701813, 1705552, 1709292, 1713038, 1801966, 1805625;237, 633, 1029, 1425, 1348, 1728;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
XP52899100091S;;;;pending_review;qa_pending_or_review_found;false;11;16V4000M73, 20V4000M93;1401669, 1404838, 1408016, 1701855, 1701865, 1705595, 1705605, 1709335, 1709345, 1713080, 1713090;222, 576, 931, 238, 634, 1030, 1426;"{""total_rows"":11,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":11,""count_review_action"":11,""count_other"":11}";pending_review;qa_pending_or_review_found
XP52899100092S;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401662, 1404831, 1408009, 1701837, 1705577, 1709316, 1713062;222, 576, 931, 237, 633, 1029, 1425;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP52899100093S;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1701821, 1705560, 1709300, 1713046;237, 633, 1029, 1425;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
XP52899100094S;;;;pending_review;qa_pending_or_review_found;false;7;16V4000M73, 20V4000M93;1401647, 1404816, 1407994, 1701825, 1705564, 1709304, 1713050;222, 576, 931, 237, 633, 1029, 1425;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
XP53199100001;MAINTENANCE KIT Business P;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1807267, 1807268;1876;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP53208800001S;;;27.000 kg;pending_review;qa_pending_or_review_found;false;3;16V4000M90, 20V4000M93L;1600558, 1804240, 1804249;113, 1596;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
XP53208800004L;;;155.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804253;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800005S;;;465.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804254;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800007P;;;215.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804237;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800011B;;;210.000 g;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1804238, 1804241;1596;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP53208800015E;;;183.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804245;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800064G;;;20.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804244;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800070B;;;6.600 kg;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804239;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800071S;;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804242;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800074N;;;0.673 kg;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804255;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP53208800077W;;KUNSTSTOFF;0.368 kg;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804248;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
XP56918300037P;;;100.000 g;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801990, 1805649;1348, 1728;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
XP56918300038I;;;0.100 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801991, 1805650;1348, 1728;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
